2026-04-02T08:48:35.475510Z,memlabapp-3,app,AverageResponseTime,2026-04-02T08:48:00Z,0.013
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http5xx,2026-04-02T08:44:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http5xx,2026-04-02T08:45:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http5xx,2026-04-02T08:46:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http5xx,2026-04-02T08:47:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http5xx,2026-04-02T08:48:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http4xx,2026-04-02T08:44:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http4xx,2026-04-02T08:45:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http4xx,2026-04-02T08:46:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http4xx,2026-04-02T08:47:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Http4xx,2026-04-02T08:48:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Requests,2026-04-02T08:44:00Z,2.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Requests,2026-04-02T08:45:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Requests,2026-04-02T08:46:00Z,8.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Requests,2026-04-02T08:47:00Z,8.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,Requests,2026-04-02T08:48:00Z,8.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,MemoryWorkingSet,2026-04-02T08:44:00Z,36934314.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,MemoryWorkingSet,2026-04-02T08:45:00Z,126720341.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,MemoryWorkingSet,2026-04-02T08:46:00Z,123078314.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,MemoryWorkingSet,2026-04-02T08:47:00Z,119247530.0
2026-04-02T08:48:35.475510Z,memlabapp-3,app,MemoryWorkingSet,2026-04-02T08:48:00Z,116694357.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,AverageResponseTime,2026-04-02T08:45:00Z,0.003
2026-04-02T08:48:35.475510Z,memlabapp-2,app,AverageResponseTime,2026-04-02T08:46:00Z,0.0046
2026-04-02T08:48:35.475510Z,memlabapp-2,app,AverageResponseTime,2026-04-02T08:47:00Z,0.0041
2026-04-02T08:48:35.475510Z,memlabapp-2,app,AverageResponseTime,2026-04-02T08:48:00Z,0.0101
2026-04-02T08:48:35.475510Z,memlabapp-2,app,AverageResponseTime,2026-04-02T08:49:00Z,0.0035
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http5xx,2026-04-02T08:45:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http5xx,2026-04-02T08:46:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http5xx,2026-04-02T08:47:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http5xx,2026-04-02T08:48:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http5xx,2026-04-02T08:49:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http4xx,2026-04-02T08:45:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http4xx,2026-04-02T08:46:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http4xx,2026-04-02T08:47:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http4xx,2026-04-02T08:48:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Http4xx,2026-04-02T08:49:00Z,0.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Requests,2026-04-02T08:45:00Z,1.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Requests,2026-04-02T08:46:00Z,7.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Requests,2026-04-02T08:47:00Z,8.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Requests,2026-04-02T08:48:00Z,8.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,Requests,2026-04-02T08:49:00Z,2.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,MemoryWorkingSet,2026-04-02T08:45:00Z,110332245.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,MemoryWorkingSet,2026-04-02T08:46:00Z,110723754.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,MemoryWorkingSet,2026-04-02T08:47:00Z,112218794.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,MemoryWorkingSet,2026-04-02T08:48:00Z,111261696.0
2026-04-02T08:48:35.475510Z,memlabapp-2,app,MemoryWorkingSet,2026-04-02T08:49:00Z,109972138.0
