ts,app,status,elapsed_ms,error
2026-04-02T09:51:20Z,memlabapp-1,200,1000,
2026-04-02T09:51:21Z,memlabapp-2,200,1114,
2026-04-02T09:51:22Z,memlabapp-3,200,860,
2026-04-02T09:51:23Z,memlabapp-4,200,878,
2026-04-02T09:51:24Z,memlabapp-5,200,910,
2026-04-02T09:51:33Z,memlabapp-1,200,1173,
2026-04-02T09:51:34Z,memlabapp-2,200,949,
2026-04-02T09:51:35Z,memlabapp-3,200,1052,
2026-04-02T09:51:36Z,memlabapp-4,200,877,
2026-04-02T09:51:37Z,memlabapp-5,200,958,
2026-04-02T09:51:46Z,memlabapp-1,200,1074,
2026-04-02T09:51:47Z,memlabapp-2,200,1000,
2026-04-02T09:51:48Z,memlabapp-3,200,954,
2026-04-02T09:51:49Z,memlabapp-4,200,954,
2026-04-02T09:51:50Z,memlabapp-5,200,1002,
2026-04-02T09:51:57Z,memlabapp-1,200,1144,
2026-04-02T09:51:58Z,memlabapp-2,200,942,
2026-04-02T09:51:59Z,memlabapp-3,200,839,
2026-04-02T09:51:59Z,memlabapp-4,200,918,
2026-04-02T09:52:00Z,memlabapp-5,200,877,
2026-04-02T09:52:09Z,memlabapp-1,200,1115,
2026-04-02T09:52:10Z,memlabapp-2,200,999,
2026-04-02T09:52:11Z,memlabapp-3,200,997,
2026-04-02T09:52:12Z,memlabapp-4,200,895,
2026-04-02T09:52:13Z,memlabapp-5,200,986,
2026-04-02T09:52:21Z,memlabapp-1,200,1183,
2026-04-02T09:52:22Z,memlabapp-2,200,1031,
2026-04-02T09:52:22Z,memlabapp-3,200,873,
2026-04-02T09:52:23Z,memlabapp-4,200,1027,
2026-04-02T09:52:24Z,memlabapp-5,200,873,
2026-04-02T09:52:33Z,memlabapp-1,200,1047,
2026-04-02T09:52:34Z,memlabapp-2,200,963,
2026-04-02T09:52:35Z,memlabapp-3,200,816,
2026-04-02T09:52:36Z,memlabapp-4,200,999,
2026-04-02T09:52:37Z,memlabapp-5,200,943,
2026-04-02T09:52:46Z,memlabapp-1,200,1086,
2026-04-02T09:52:47Z,memlabapp-2,200,1005,
2026-04-02T09:52:48Z,memlabapp-3,200,913,
2026-04-02T09:52:49Z,memlabapp-4,200,963,
2026-04-02T09:52:50Z,memlabapp-5,200,958,
2026-04-02T09:52:57Z,memlabapp-1,200,1006,
2026-04-02T09:52:58Z,memlabapp-2,200,997,
2026-04-02T09:52:59Z,memlabapp-3,200,993,
2026-04-02T09:53:00Z,memlabapp-4,200,940,
2026-04-02T09:53:01Z,memlabapp-5,200,1005,
2026-04-02T09:53:10Z,memlabapp-1,200,1041,
2026-04-02T09:53:11Z,memlabapp-2,200,1037,
2026-04-02T09:53:12Z,memlabapp-3,200,961,
2026-04-02T09:53:13Z,memlabapp-4,200,976,
2026-04-02T09:53:14Z,memlabapp-5,200,947,
2026-04-02T09:53:21Z,memlabapp-1,200,-1096,
2026-04-02T09:53:22Z,memlabapp-2,200,944,
2026-04-02T09:53:23Z,memlabapp-3,200,944,
2026-04-02T09:53:24Z,memlabapp-4,200,974,
2026-04-02T09:53:25Z,memlabapp-5,200,816,
2026-04-02T09:53:34Z,memlabapp-1,200,1108,
2026-04-02T09:53:35Z,memlabapp-2,200,958,
2026-04-02T09:53:36Z,memlabapp-3,200,1018,
2026-04-02T09:53:37Z,memlabapp-4,200,1062,
2026-04-02T09:53:38Z,memlabapp-5,200,1080,
2026-04-02T09:53:47Z,memlabapp-1,200,1073,
2026-04-02T09:53:48Z,memlabapp-2,200,983,
2026-04-02T09:53:49Z,memlabapp-3,200,960,
2026-04-02T09:53:50Z,memlabapp-4,200,884,
2026-04-02T09:53:51Z,memlabapp-5,200,1006,
2026-04-02T09:53:58Z,memlabapp-1,200,945,
2026-04-02T09:53:59Z,memlabapp-2,200,799,
2026-04-02T09:53:59Z,memlabapp-3,200,937,
2026-04-02T09:54:00Z,memlabapp-4,200,976,
2026-04-02T09:54:01Z,memlabapp-5,200,979,
2026-04-02T09:54:10Z,memlabapp-1,200,908,
2026-04-02T09:54:11Z,memlabapp-2,200,943,
2026-04-02T09:54:12Z,memlabapp-3,200,1048,
2026-04-02T09:54:13Z,memlabapp-4,200,1011,
2026-04-02T09:54:14Z,memlabapp-5,200,1006,
2026-04-02T09:54:21Z,memlabapp-1,200,-1051,
2026-04-02T09:54:22Z,memlabapp-2,200,908,
2026-04-02T09:54:23Z,memlabapp-3,200,808,
2026-04-02T09:54:24Z,memlabapp-4,200,882,
2026-04-02T09:54:25Z,memlabapp-5,200,941,
2026-04-02T09:54:34Z,memlabapp-1,200,1025,
2026-04-02T09:54:35Z,memlabapp-2,200,991,
2026-04-02T09:54:36Z,memlabapp-3,200,1074,
2026-04-02T09:54:37Z,memlabapp-4,200,893,
2026-04-02T09:54:38Z,memlabapp-5,200,858,
2026-04-02T09:54:47Z,memlabapp-1,200,1059,
2026-04-02T09:54:48Z,memlabapp-2,200,1038,
2026-04-02T09:54:49Z,memlabapp-3,200,985,
2026-04-02T09:54:50Z,memlabapp-4,200,1029,
2026-04-02T09:54:51Z,memlabapp-5,200,1131,
2026-04-02T09:54:58Z,memlabapp-1,200,1044,
2026-04-02T09:54:59Z,memlabapp-2,200,1064,
2026-04-02T09:55:00Z,memlabapp-3,200,1084,
2026-04-02T09:55:01Z,memlabapp-4,200,1046,
2026-04-02T09:55:02Z,memlabapp-5,200,962,
2026-04-02T09:55:11Z,memlabapp-1,200,846,
2026-04-02T09:55:12Z,memlabapp-2,200,1015,
2026-04-02T09:55:13Z,memlabapp-3,200,1026,
