ts,app,status,elapsed_ms,error
2026-04-02T11:23:57Z,memlabapp-1,200,1033,
2026-04-02T11:23:57Z,memlabapp-2,200,745,
2026-04-02T11:23:58Z,memlabapp-3,200,927,
2026-04-02T11:23:59Z,memlabapp-4,200,903,
2026-04-02T11:24:08Z,memlabapp-1,200,859,
2026-04-02T11:24:09Z,memlabapp-2,200,984,
2026-04-02T11:24:10Z,memlabapp-3,200,974,
2026-04-02T11:24:11Z,memlabapp-4,200,1101,
2026-04-02T11:24:20Z,memlabapp-1,200,1011,
2026-04-02T11:24:21Z,memlabapp-2,200,1045,
2026-04-02T11:24:22Z,memlabapp-3,200,890,
2026-04-02T11:24:23Z,memlabapp-4,200,1100,
2026-04-02T11:24:30Z,memlabapp-1,200,926,
2026-04-02T11:24:31Z,memlabapp-2,200,920,
2026-04-02T11:24:32Z,memlabapp-3,200,1010,
2026-04-02T11:24:33Z,memlabapp-4,200,1058,
2026-04-02T11:24:42Z,memlabapp-1,200,1077,
2026-04-02T11:24:43Z,memlabapp-2,200,954,
2026-04-02T11:24:44Z,memlabapp-3,200,924,
2026-04-02T11:24:45Z,memlabapp-4,200,1065,
2026-04-02T11:24:54Z,memlabapp-1,200,1043,
2026-04-02T11:24:55Z,memlabapp-2,200,922,
2026-04-02T11:24:56Z,memlabapp-3,200,1059,
2026-04-02T11:24:57Z,memlabapp-4,200,1067,
2026-04-02T11:25:04Z,memlabapp-1,200,1146,
2026-04-02T11:25:05Z,memlabapp-2,200,830,
2026-04-02T11:25:06Z,memlabapp-3,200,933,
2026-04-02T11:25:06Z,memlabapp-4,200,838,
2026-04-02T11:25:16Z,memlabapp-1,200,1076,
2026-04-02T11:25:16Z,memlabapp-2,200,831,
2026-04-02T11:25:17Z,memlabapp-3,200,1000,
2026-04-02T11:25:18Z,memlabapp-4,200,1005,
2026-04-02T11:25:27Z,memlabapp-1,200,911,
2026-04-02T11:25:26Z,memlabapp-2,200,-1402,
2026-04-02T11:25:27Z,memlabapp-3,200,1030,
2026-04-02T11:25:28Z,memlabapp-4,200,948,
2026-04-02T11:25:37Z,memlabapp-1,200,888,
2026-04-02T11:25:38Z,memlabapp-2,200,1004,
