ts,app,status,elapsed_ms,error
2026-04-02T14:20:15Z,memlabapp-1,200,1250,
2026-04-02T14:20:16Z,memlabapp-2,200,1063,
2026-04-02T14:20:17Z,memlabapp-3,200,810,
2026-04-02T14:20:18Z,memlabapp-4,200,942,
2026-04-02T14:20:27Z,memlabapp-1,200,1129,
2026-04-02T14:20:28Z,memlabapp-2,200,1075,
2026-04-02T14:20:29Z,memlabapp-3,200,958,
2026-04-02T14:20:30Z,memlabapp-4,200,981,
2026-04-02T14:20:37Z,memlabapp-1,200,988,
2026-04-02T14:20:38Z,memlabapp-2,200,1065,
2026-04-02T14:20:38Z,memlabapp-3,200,830,
2026-04-02T14:20:39Z,memlabapp-4,200,981,
2026-04-02T14:20:48Z,memlabapp-1,200,1032,
2026-04-02T14:20:50Z,memlabapp-2,200,1079,
2026-04-02T14:20:51Z,memlabapp-3,200,1160,
2026-04-02T14:20:52Z,memlabapp-4,200,1011,
2026-04-02T14:21:01Z,memlabapp-1,200,1230,
2026-04-02T14:21:02Z,memlabapp-2,200,1034,
2026-04-02T14:21:03Z,memlabapp-3,200,1034,
2026-04-02T14:21:04Z,memlabapp-4,200,886,
2026-04-02T14:21:10Z,memlabapp-1,200,1067,
2026-04-02T14:21:11Z,memlabapp-2,200,880,
2026-04-02T14:21:12Z,memlabapp-3,200,1091,
2026-04-02T14:21:13Z,memlabapp-4,200,944,
2026-04-02T14:21:22Z,memlabapp-1,200,1180,
2026-04-02T14:21:23Z,memlabapp-2,200,880,
2026-04-02T14:21:24Z,memlabapp-3,200,823,
2026-04-02T14:21:25Z,memlabapp-4,200,884,
2026-04-02T14:21:34Z,memlabapp-1,200,1010,
2026-04-02T14:21:35Z,memlabapp-2,200,891,
2026-04-02T14:21:36Z,memlabapp-3,200,846,
2026-04-02T14:21:36Z,memlabapp-4,200,787,
2026-04-02T14:21:43Z,memlabapp-1,200,1032,
2026-04-02T14:21:44Z,memlabapp-2,200,802,
2026-04-02T14:21:45Z,memlabapp-3,200,1089,
2026-04-02T14:21:46Z,memlabapp-4,200,1165,
2026-04-02T14:21:55Z,memlabapp-1,200,974,
2026-04-02T14:21:56Z,memlabapp-2,200,806,
2026-04-02T14:21:57Z,memlabapp-3,200,1081,
2026-04-02T14:21:58Z,memlabapp-4,200,936,
2026-04-02T14:22:07Z,memlabapp-1,200,1024,
2026-04-02T14:22:05Z,memlabapp-2,200,-1639,
2026-04-02T14:22:06Z,memlabapp-3,200,887,
2026-04-02T14:22:07Z,memlabapp-4,200,1071,
2026-04-02T14:22:16Z,memlabapp-1,200,1062,
2026-04-02T14:22:17Z,memlabapp-2,200,1032,
2026-04-02T14:22:18Z,memlabapp-3,200,1085,
2026-04-02T14:22:19Z,memlabapp-4,200,1161,
2026-04-02T14:22:28Z,memlabapp-1,200,933,
2026-04-02T14:22:29Z,memlabapp-2,200,966,
2026-04-02T14:22:30Z,memlabapp-3,200,938,
2026-04-02T14:22:31Z,memlabapp-4,200,1042,
2026-04-02T14:22:38Z,memlabapp-1,200,1084,
2026-04-02T14:22:39Z,memlabapp-2,200,1049,
2026-04-02T14:22:40Z,memlabapp-3,200,1009,
2026-04-02T14:22:41Z,memlabapp-4,200,936,
2026-04-02T14:22:50Z,memlabapp-1,200,1055,
2026-04-02T14:22:51Z,memlabapp-2,200,1037,
2026-04-02T14:22:52Z,memlabapp-3,200,1047,
2026-04-02T14:22:53Z,memlabapp-4,200,1001,
2026-04-02T14:23:02Z,memlabapp-1,200,983,
2026-04-02T14:23:03Z,memlabapp-2,200,1070,
2026-04-02T14:23:04Z,memlabapp-3,200,898,
2026-04-02T14:23:05Z,memlabapp-4,200,1081,
