ts,app,status,elapsed_ms,error
2026-04-02T13:28:31Z,memlabapp-4,200,939,
2026-04-02T13:28:32Z,memlabapp-5,200,963,
2026-04-02T13:28:33Z,memlabapp-6,200,960,
2026-04-02T13:28:42Z,memlabapp-1,200,817,
2026-04-02T13:28:43Z,memlabapp-2,200,1111,
2026-04-02T13:28:44Z,memlabapp-3,200,1038,
2026-04-02T13:28:45Z,memlabapp-4,200,1026,
2026-04-02T13:28:46Z,memlabapp-5,200,834,
2026-04-02T13:28:47Z,memlabapp-6,200,1085,
2026-04-02T13:28:56Z,memlabapp-1,200,865,
2026-04-02T13:28:57Z,memlabapp-2,200,921,
2026-04-02T13:28:58Z,memlabapp-3,200,1022,
2026-04-02T13:28:59Z,memlabapp-4,200,1063,
2026-04-02T13:29:00Z,memlabapp-5,200,1109,
2026-04-02T13:28:59Z,memlabapp-6,200,-1580,
2026-04-02T13:29:08Z,memlabapp-1,200,1034,
2026-04-02T13:29:09Z,memlabapp-2,200,983,
2026-04-02T13:29:10Z,memlabapp-3,200,888,
2026-04-02T13:29:11Z,memlabapp-4,200,1003,
2026-04-02T13:29:12Z,memlabapp-5,200,894,
2026-04-02T13:29:13Z,memlabapp-6,200,1004,
2026-04-02T13:29:22Z,memlabapp-1,200,1161,
2026-04-02T13:29:23Z,memlabapp-2,200,1031,
2026-04-02T13:29:24Z,memlabapp-3,200,1019,
2026-04-02T13:29:25Z,memlabapp-4,200,872,
2026-04-02T13:29:25Z,memlabapp-5,200,823,
2026-04-02T13:29:26Z,memlabapp-6,200,874,
2026-04-02T13:29:33Z,memlabapp-1,200,996,
2026-04-02T13:29:34Z,memlabapp-2,200,860,
2026-04-02T13:29:35Z,memlabapp-3,200,908,
2026-04-02T13:29:36Z,memlabapp-4,200,975,
2026-04-02T13:29:36Z,memlabapp-5,200,898,
2026-04-02T13:29:37Z,memlabapp-6,200,939,
2026-04-02T13:29:46Z,memlabapp-1,200,875,
2026-04-02T13:29:47Z,memlabapp-2,200,909,
2026-04-02T13:29:48Z,memlabapp-3,200,956,
2026-04-02T13:29:49Z,memlabapp-4,200,1021,
2026-04-02T13:29:50Z,memlabapp-5,200,972,
2026-04-02T13:29:51Z,memlabapp-6,200,1105,
2026-04-02T13:30:00Z,memlabapp-1,200,1091,
2026-04-02T13:29:59Z,memlabapp-2,200,-1738,
2026-04-02T13:30:00Z,memlabapp-3,200,1009,
2026-04-02T13:30:01Z,memlabapp-4,200,1052,
2026-04-02T13:30:02Z,memlabapp-5,200,944,
2026-04-02T13:30:03Z,memlabapp-6,200,1047,
2026-04-02T13:30:12Z,memlabapp-1,200,901,
2026-04-02T13:30:13Z,memlabapp-2,200,1369,
2026-04-02T13:30:14Z,memlabapp-3,200,1030,
2026-04-02T13:30:15Z,memlabapp-4,200,952,
2026-04-02T13:30:16Z,memlabapp-5,200,963,
2026-04-02T13:30:17Z,memlabapp-6,200,1061,
2026-04-02T13:30:26Z,memlabapp-1,200,1007,
2026-04-02T13:30:27Z,memlabapp-2,200,875,
2026-04-02T13:30:28Z,memlabapp-3,200,914,
2026-04-02T13:30:29Z,memlabapp-4,200,1034,
2026-04-02T13:30:30Z,memlabapp-5,200,975,
2026-04-02T13:30:28Z,memlabapp-6,200,-1584,
2026-04-02T13:30:37Z,memlabapp-1,200,940,
2026-04-02T13:30:38Z,memlabapp-2,200,1056,
2026-04-02T13:30:39Z,memlabapp-3,200,1023,
2026-04-02T13:30:40Z,memlabapp-4,200,1039,
2026-04-02T13:30:41Z,memlabapp-5,200,899,
2026-04-02T13:30:42Z,memlabapp-6,200,904,
2026-04-02T13:30:51Z,memlabapp-1,200,905,
2026-04-02T13:30:52Z,memlabapp-2,200,997,
2026-04-02T13:30:53Z,memlabapp-3,200,885,
2026-04-02T13:30:54Z,memlabapp-4,200,838,
2026-04-02T13:30:55Z,memlabapp-5,200,921,
2026-04-02T13:30:56Z,memlabapp-6,200,1087,
2026-04-02T13:31:02Z,memlabapp-1,200,1059,
2026-04-02T13:31:03Z,memlabapp-2,200,806,
2026-04-02T13:31:04Z,memlabapp-3,200,1000,
2026-04-02T13:31:05Z,memlabapp-4,200,1103,
2026-04-02T13:31:06Z,memlabapp-5,200,953,
2026-04-02T13:31:07Z,memlabapp-6,200,1153,
2026-04-02T13:31:17Z,memlabapp-1,200,1279,
2026-04-02T13:31:18Z,memlabapp-2,200,1031,
2026-04-02T13:31:18Z,memlabapp-3,200,854,
2026-04-02T13:31:20Z,memlabapp-4,200,1116,
2026-04-02T13:31:21Z,memlabapp-5,200,1059,
2026-04-02T13:31:22Z,memlabapp-6,200,1112,
2026-04-02T13:31:28Z,memlabapp-1,200,-1956,
2026-04-02T13:31:29Z,memlabapp-2,200,738,
2026-04-02T13:31:30Z,memlabapp-3,200,1088,
2026-04-02T13:31:31Z,memlabapp-4,200,970,
2026-04-02T13:31:32Z,memlabapp-5,200,1039,
2026-04-02T13:31:33Z,memlabapp-6,200,1158,
2026-04-02T13:31:42Z,memlabapp-1,200,977,
2026-04-02T13:31:43Z,memlabapp-2,200,1090,
2026-04-02T13:31:44Z,memlabapp-3,200,1097,
2026-04-02T13:31:45Z,memlabapp-4,200,1027,
2026-04-02T13:31:46Z,memlabapp-5,200,1085,
2026-04-02T13:31:47Z,memlabapp-6,200,1028,
2026-04-02T13:31:56Z,memlabapp-1,200,925,
2026-04-02T13:31:57Z,memlabapp-2,200,1019,
2026-04-02T13:31:58Z,memlabapp-3,200,999,
2026-04-02T13:31:59Z,memlabapp-4,200,1107,
2026-04-02T13:31:58Z,memlabapp-5,200,-1732,
2026-04-02T13:31:58Z,memlabapp-6,200,888,
2026-04-02T13:32:07Z,memlabapp-1,200,976,
2026-04-02T13:32:08Z,memlabapp-2,200,914,
2026-04-02T13:32:09Z,memlabapp-3,200,833,
2026-04-02T13:32:10Z,memlabapp-4,200,937,
2026-04-02T13:32:11Z,memlabapp-5,200,999,
2026-04-02T13:32:12Z,memlabapp-6,200,959,
2026-04-02T13:32:21Z,memlabapp-1,200,933,
2026-04-02T13:32:22Z,memlabapp-2,200,1092,
2026-04-02T13:32:23Z,memlabapp-3,200,937,
2026-04-02T13:32:24Z,memlabapp-4,200,915,
2026-04-02T13:32:25Z,memlabapp-5,200,992,
2026-04-02T13:32:26Z,memlabapp-6,200,1039,
