ts,url,status,elapsed_ms,error
2026-04-02T05:30:36.510322Z,https://memlabapp-1.azurewebsites.net/ping,200,753.6,
2026-04-02T05:30:37.364568Z,https://memlabapp-2.azurewebsites.net/health,200,854.1,
2026-04-02T05:30:38.077423Z,https://memlabapp-2.azurewebsites.net/ping,200,712.8,
2026-04-02T05:30:48.864666Z,https://memlabapp-1.azurewebsites.net/health,200,786.2,
2026-04-02T05:30:49.615143Z,https://memlabapp-1.azurewebsites.net/ping,200,750.3,
2026-04-02T05:30:50.414459Z,https://memlabapp-2.azurewebsites.net/health,200,799.2,
2026-04-02T05:30:51.207395Z,https://memlabapp-2.azurewebsites.net/ping,200,792.8,
2026-04-02T05:31:00.769538Z,https://memlabapp-1.azurewebsites.net/health,200,726.5,
2026-04-02T05:31:01.662194Z,https://memlabapp-1.azurewebsites.net/ping,200,892.6,
2026-04-02T05:31:02.477966Z,https://memlabapp-2.azurewebsites.net/health,200,815.6,
2026-04-02T05:31:03.261737Z,https://memlabapp-2.azurewebsites.net/ping,200,783.4,
2026-04-02T05:31:14.048987Z,https://memlabapp-1.azurewebsites.net/health,200,786.8,
2026-04-02T05:31:14.817895Z,https://memlabapp-1.azurewebsites.net/ping,200,768.8,
2026-04-02T05:31:15.603321Z,https://memlabapp-2.azurewebsites.net/health,200,785.3,
2026-04-02T05:31:16.395878Z,https://memlabapp-2.azurewebsites.net/ping,200,792.5,
2026-04-02T05:31:26.063739Z,https://memlabapp-1.azurewebsites.net/health,200,838.7,
2026-04-02T05:31:26.860105Z,https://memlabapp-1.azurewebsites.net/ping,200,796.3,
2026-04-02T05:31:27.634626Z,https://memlabapp-2.azurewebsites.net/health,200,774.4,
2026-04-02T05:31:28.387553Z,https://memlabapp-2.azurewebsites.net/ping,200,752.8,
2026-04-02T05:31:39.381782Z,https://memlabapp-1.azurewebsites.net/health,200,993.8,
2026-04-02T05:31:40.333090Z,https://memlabapp-1.azurewebsites.net/ping,200,951.2,
2026-04-02T05:31:41.297075Z,https://memlabapp-2.azurewebsites.net/health,200,963.8,
2026-04-02T05:31:42.092468Z,https://memlabapp-2.azurewebsites.net/ping,200,795.3,
2026-04-02T05:31:53.098531Z,https://memlabapp-1.azurewebsites.net/health,200,1005.5,
2026-04-02T05:31:53.963099Z,https://memlabapp-1.azurewebsites.net/ping,200,864.5,
2026-04-02T05:31:54.905128Z,https://memlabapp-2.azurewebsites.net/health,200,941.9,
2026-04-02T05:31:55.828416Z,https://memlabapp-2.azurewebsites.net/ping,200,923.0,
2026-04-02T05:32:05.444666Z,https://memlabapp-1.azurewebsites.net/health,200,815.4,
2026-04-02T05:32:06.349704Z,https://memlabapp-1.azurewebsites.net/ping,200,904.9,
2026-04-02T05:32:07.383256Z,https://memlabapp-2.azurewebsites.net/health,200,1033.4,
2026-04-02T05:32:08.244788Z,https://memlabapp-2.azurewebsites.net/ping,200,861.4,
2026-04-02T05:32:19.358819Z,https://memlabapp-1.azurewebsites.net/health,200,1113.5,
2026-04-02T05:32:20.182914Z,https://memlabapp-1.azurewebsites.net/ping,200,824.0,
2026-04-02T05:32:21.192475Z,https://memlabapp-2.azurewebsites.net/health,200,1009.4,
2026-04-02T05:32:22.170486Z,https://memlabapp-2.azurewebsites.net/ping,200,977.8,
2026-04-02T05:32:31.785864Z,https://memlabapp-1.azurewebsites.net/health,200,809.0,
2026-04-02T05:32:32.558356Z,https://memlabapp-1.azurewebsites.net/ping,200,772.4,
2026-04-02T05:32:33.372591Z,https://memlabapp-2.azurewebsites.net/health,200,814.1,
2026-04-02T05:32:34.306537Z,https://memlabapp-2.azurewebsites.net/ping,200,933.9,
2026-04-02T05:32:45.100627Z,https://memlabapp-1.azurewebsites.net/health,200,793.4,
2026-04-02T05:32:45.952273Z,https://memlabapp-1.azurewebsites.net/ping,200,851.5,
2026-04-02T05:32:46.831165Z,https://memlabapp-2.azurewebsites.net/health,200,878.8,
2026-04-02T05:32:47.696943Z,https://memlabapp-2.azurewebsites.net/ping,200,865.7,
2026-04-02T05:32:58.492639Z,https://memlabapp-1.azurewebsites.net/health,200,792.9,
2026-04-02T05:32:59.418676Z,https://memlabapp-1.azurewebsites.net/ping,200,925.9,
2026-04-02T05:32:59.060989Z,https://memlabapp-2.azurewebsites.net/health,200,836.3,
2026-04-02T05:32:59.967529Z,https://memlabapp-2.azurewebsites.net/ping,200,906.4,
2026-04-02T05:33:10.863018Z,https://memlabapp-1.azurewebsites.net/health,200,895.2,
2026-04-02T05:33:11.879752Z,https://memlabapp-1.azurewebsites.net/ping,200,1016.6,
2026-04-02T05:33:12.708761Z,https://memlabapp-2.azurewebsites.net/health,200,828.9,
2026-04-02T05:33:13.559823Z,https://memlabapp-2.azurewebsites.net/ping,200,851.0,
2026-04-02T05:33:24.466450Z,https://memlabapp-1.azurewebsites.net/health,200,905.9,
2026-04-02T05:33:25.462983Z,https://memlabapp-1.azurewebsites.net/ping,200,996.4,
2026-04-02T05:33:26.306120Z,https://memlabapp-2.azurewebsites.net/health,200,843.0,
2026-04-02T05:33:27.178821Z,https://memlabapp-2.azurewebsites.net/ping,200,872.6,
2026-04-02T05:33:36.855885Z,https://memlabapp-1.azurewebsites.net/health,200,872.4,
2026-04-02T05:33:37.806604Z,https://memlabapp-1.azurewebsites.net/ping,200,950.6,
2026-04-02T05:33:38.877558Z,https://memlabapp-2.azurewebsites.net/health,200,1070.8,
2026-04-02T05:33:39.841786Z,https://memlabapp-2.azurewebsites.net/ping,200,964.1,
2026-04-02T05:33:50.649696Z,https://memlabapp-1.azurewebsites.net/health,200,806.4,
2026-04-02T05:33:51.463765Z,https://memlabapp-1.azurewebsites.net/ping,200,814.0,
2026-04-02T05:33:52.220432Z,https://memlabapp-2.azurewebsites.net/health,200,756.5,
2026-04-02T05:33:52.945927Z,https://memlabapp-2.azurewebsites.net/ping,200,725.4,
2026-04-02T05:34:02.660619Z,https://memlabapp-1.azurewebsites.net/health,200,932.9,
2026-04-02T05:34:03.422990Z,https://memlabapp-1.azurewebsites.net/ping,200,762.3,
2026-04-02T05:34:04.233999Z,https://memlabapp-2.azurewebsites.net/health,200,810.9,
2026-04-02T05:34:04.960988Z,https://memlabapp-2.azurewebsites.net/ping,200,726.9,
2026-04-02T05:34:15.961703Z,https://memlabapp-1.azurewebsites.net/health,200,1000.0,
2026-04-02T05:34:16.838128Z,https://memlabapp-1.azurewebsites.net/ping,200,876.3,
2026-04-02T05:34:17.709929Z,https://memlabapp-2.azurewebsites.net/health,200,871.7,
2026-04-02T05:34:18.594471Z,https://memlabapp-2.azurewebsites.net/ping,200,884.4,
2026-04-02T05:34:29.530004Z,https://memlabapp-1.azurewebsites.net/health,200,935.1,
2026-04-02T05:34:30.405374Z,https://memlabapp-1.azurewebsites.net/ping,200,875.1,
2026-04-02T05:34:31.244610Z,https://memlabapp-2.azurewebsites.net/health,200,839.1,
2026-04-02T05:34:32.200088Z,https://memlabapp-2.azurewebsites.net/ping,200,955.3,
2026-04-02T05:34:41.729864Z,https://memlabapp-1.azurewebsites.net/health,200,828.0,
2026-04-02T05:34:42.553204Z,https://memlabapp-1.azurewebsites.net/ping,200,823.2,
2026-04-02T05:34:43.488940Z,https://memlabapp-2.azurewebsites.net/health,200,935.6,
2026-04-02T05:34:44.399899Z,https://memlabapp-2.azurewebsites.net/ping,200,910.8,
2026-04-02T05:34:55.366979Z,https://memlabapp-1.azurewebsites.net/health,200,965.3,
2026-04-02T05:34:56.265230Z,https://memlabapp-1.azurewebsites.net/ping,200,898.2,
2026-04-02T05:34:57.237016Z,https://memlabapp-2.azurewebsites.net/health,200,971.7,
2026-04-02T05:34:58.065933Z,https://memlabapp-2.azurewebsites.net/ping,200,828.8,
2026-04-02T05:35:07.802280Z,https://memlabapp-1.azurewebsites.net/health,200,1005.0,
2026-04-02T05:35:08.712370Z,https://memlabapp-1.azurewebsites.net/ping,200,910.0,
2026-04-02T05:35:09.606693Z,https://memlabapp-2.azurewebsites.net/health,200,894.2,
