ts,app,status,elapsed_ms,error
2026-04-02T11:07:16Z,memlabapp-1,200,1210,
2026-04-02T11:07:17Z,memlabapp-2,200,1052,
2026-04-02T11:07:20Z,memlabapp-3,200,2419,
2026-04-02T11:07:21Z,memlabapp-4,200,1011,
2026-04-02T11:07:27Z,memlabapp-1,200,1006,
2026-04-02T11:07:28Z,memlabapp-2,200,941,
2026-04-02T11:07:30Z,memlabapp-3,200,1203,
2026-04-02T11:07:30Z,memlabapp-4,200,835,
2026-04-02T11:07:40Z,memlabapp-1,200,1126,
2026-04-02T11:07:41Z,memlabapp-2,200,1063,
2026-04-02T11:07:42Z,memlabapp-3,200,926,
2026-04-02T11:07:43Z,memlabapp-4,200,1012,
2026-04-02T11:07:52Z,memlabapp-1,200,884,
2026-04-02T11:07:52Z,memlabapp-2,200,951,
2026-04-02T11:07:51Z,memlabapp-3,200,-1439,
2026-04-02T11:07:52Z,memlabapp-4,200,1186,
2026-04-02T11:08:01Z,memlabapp-1,200,1013,
2026-04-02T11:08:02Z,memlabapp-2,200,1009,
2026-04-02T11:08:03Z,memlabapp-3,200,1098,
2026-04-02T11:08:04Z,memlabapp-4,200,995,
2026-04-02T11:08:14Z,memlabapp-1,200,1252,
2026-04-02T11:08:15Z,memlabapp-2,200,1003,
2026-04-02T11:08:16Z,memlabapp-3,200,979,
2026-04-02T11:08:16Z,memlabapp-4,200,797,
2026-04-02T11:08:23Z,memlabapp-1,200,971,
2026-04-02T11:08:24Z,memlabapp-2,200,956,
2026-04-02T11:08:25Z,memlabapp-3,200,1013,
2026-04-02T11:08:26Z,memlabapp-4,200,989,
2026-04-02T11:08:35Z,memlabapp-1,200,1108,
2026-04-02T11:08:36Z,memlabapp-2,200,1023,
2026-04-02T11:08:37Z,memlabapp-3,200,1135,
2026-04-02T11:08:39Z,memlabapp-4,200,1164,
2026-04-02T11:08:48Z,memlabapp-1,200,1115,
2026-04-02T11:08:49Z,memlabapp-2,200,1010,
2026-04-02T11:08:49Z,memlabapp-3,200,775,
2026-04-02T11:08:50Z,memlabapp-4,200,992,
2026-04-02T11:08:57Z,memlabapp-1,200,923,
2026-04-02T11:08:58Z,memlabapp-2,200,816,
2026-04-02T11:08:59Z,memlabapp-3,200,1033,
2026-04-02T11:09:00Z,memlabapp-4,200,843,
2026-04-02T11:09:09Z,memlabapp-1,200,1051,
2026-04-02T11:09:10Z,memlabapp-2,200,913,
2026-04-02T11:09:11Z,memlabapp-3,200,922,
2026-04-02T11:09:11Z,memlabapp-4,200,788,
2026-04-02T11:09:20Z,memlabapp-1,200,1028,
2026-04-02T11:09:22Z,memlabapp-2,200,1077,
2026-04-02T11:09:23Z,memlabapp-3,200,1044,
2026-04-02T11:09:21Z,memlabapp-4,200,-1356,
2026-04-02T11:09:30Z,memlabapp-1,200,953,
2026-04-02T11:09:31Z,memlabapp-2,200,921,
2026-04-02T11:09:32Z,memlabapp-3,200,972,
2026-04-02T11:09:33Z,memlabapp-4,200,928,
2026-04-02T11:09:42Z,memlabapp-1,200,945,
2026-04-02T11:09:43Z,memlabapp-2,200,1005,
2026-04-02T11:09:44Z,memlabapp-3,200,1092,
2026-04-02T11:09:45Z,memlabapp-4,200,886,
2026-04-02T11:09:52Z,memlabapp-1,200,-1346,
2026-04-02T11:09:53Z,memlabapp-2,200,1072,
2026-04-02T11:09:54Z,memlabapp-3,200,984,
2026-04-02T11:09:55Z,memlabapp-4,200,886,
2026-04-02T11:10:04Z,memlabapp-1,200,972,
2026-04-02T11:10:05Z,memlabapp-2,200,932,
2026-04-02T11:10:06Z,memlabapp-3,200,1003,
2026-04-02T11:10:06Z,memlabapp-4,200,883,
2026-04-02T11:10:16Z,memlabapp-1,200,1198,
2026-04-02T11:10:16Z,memlabapp-2,200,819,
2026-04-02T11:10:18Z,memlabapp-3,200,1201,
2026-04-02T11:10:19Z,memlabapp-4,200,1128,
2026-04-02T11:10:25Z,memlabapp-1,200,881,
2026-04-02T11:10:26Z,memlabapp-2,200,901,
2026-04-02T11:10:27Z,memlabapp-3,200,1016,
2026-04-02T11:10:28Z,memlabapp-4,200,1013,
2026-04-02T11:10:37Z,memlabapp-1,200,1039,
2026-04-02T11:10:38Z,memlabapp-2,200,931,
2026-04-02T11:10:39Z,memlabapp-3,200,912,
2026-04-02T11:10:40Z,memlabapp-4,200,1144,
2026-04-02T11:10:49Z,memlabapp-1,200,969,
2026-04-02T11:10:50Z,memlabapp-2,200,979,
2026-04-02T11:10:51Z,memlabapp-3,200,962,
2026-04-02T11:10:52Z,memlabapp-4,200,1018,
2026-04-02T11:10:59Z,memlabapp-1,200,1033,
2026-04-02T11:11:00Z,memlabapp-2,200,900,
2026-04-02T11:11:01Z,memlabapp-3,200,843,
2026-04-02T11:11:02Z,memlabapp-4,200,954,
2026-04-02T11:11:11Z,memlabapp-1,200,849,
2026-04-02T11:11:11Z,memlabapp-2,200,841,
2026-04-02T11:11:12Z,memlabapp-3,200,992,
2026-04-02T11:11:13Z,memlabapp-4,200,992,
2026-04-02T11:11:22Z,memlabapp-1,200,834,
2026-04-02T11:11:23Z,memlabapp-2,200,881,
2026-04-02T11:11:22Z,memlabapp-3,200,-1447,
2026-04-02T11:11:23Z,memlabapp-4,200,861,
2026-04-02T11:11:32Z,memlabapp-1,200,983,
2026-04-02T11:11:33Z,memlabapp-2,200,1048,
2026-04-02T11:11:33Z,memlabapp-3,200,828,
