ts,app,status,elapsed_ms,error
2026-04-02T12:00:35Z,memlabapp-1,200,880,
2026-04-02T12:00:36Z,memlabapp-2,200,956,
2026-04-02T12:00:37Z,memlabapp-3,200,870,
2026-04-02T12:00:38Z,memlabapp-4,200,926,
2026-04-02T12:00:46Z,memlabapp-1,200,974,
2026-04-02T12:00:47Z,memlabapp-2,200,922,
2026-04-02T12:00:49Z,memlabapp-3,200,1099,
2026-04-02T12:00:49Z,memlabapp-4,200,913,
2026-04-02T12:00:58Z,memlabapp-1,200,959,
2026-04-02T12:00:59Z,memlabapp-2,200,967,
2026-04-02T12:00:58Z,memlabapp-3,200,-1406,
2026-04-02T12:00:59Z,memlabapp-4,200,991,
2026-04-02T12:01:08Z,memlabapp-1,200,1006,
2026-04-02T12:01:09Z,memlabapp-2,200,822,
2026-04-02T12:01:10Z,memlabapp-3,200,1028,
2026-04-02T12:01:11Z,memlabapp-4,200,1056,
2026-04-02T12:01:20Z,memlabapp-1,200,965,
2026-04-02T12:01:21Z,memlabapp-2,200,1040,
2026-04-02T12:01:22Z,memlabapp-3,200,968,
2026-04-02T12:01:23Z,memlabapp-4,200,804,
2026-04-02T12:01:29Z,memlabapp-1,200,899,
2026-04-02T12:01:30Z,memlabapp-2,200,1012,
2026-04-02T12:01:31Z,memlabapp-3,200,1087,
2026-04-02T12:01:32Z,memlabapp-4,200,1061,
2026-04-02T12:01:41Z,memlabapp-1,200,926,
2026-04-02T12:01:42Z,memlabapp-2,200,853,
2026-04-02T12:01:43Z,memlabapp-3,200,955,
2026-04-02T12:01:44Z,memlabapp-4,200,917,
2026-04-02T12:01:53Z,memlabapp-1,200,1068,
2026-04-02T12:01:54Z,memlabapp-2,200,1055,
2026-04-02T12:01:55Z,memlabapp-3,200,1172,
2026-04-02T12:01:56Z,memlabapp-4,200,1019,
2026-04-02T12:02:03Z,memlabapp-1,200,902,
2026-04-02T12:02:04Z,memlabapp-2,200,1207,
2026-04-02T12:02:05Z,memlabapp-3,200,894,
2026-04-02T12:02:06Z,memlabapp-4,200,1084,
2026-04-02T12:02:16Z,memlabapp-1,200,1598,
2026-04-02T12:02:17Z,memlabapp-2,200,1020,
2026-04-02T12:02:18Z,memlabapp-3,200,1060,
2026-04-02T12:02:19Z,memlabapp-4,200,1061,
2026-04-02T12:02:28Z,memlabapp-1,200,838,
2026-04-02T12:02:29Z,memlabapp-2,200,1002,
2026-04-02T12:02:30Z,memlabapp-3,200,994,
2026-04-02T12:02:28Z,memlabapp-4,200,-1559,
2026-04-02T12:02:37Z,memlabapp-1,200,889,
2026-04-02T12:02:38Z,memlabapp-2,200,1045,
2026-04-02T12:02:39Z,memlabapp-3,200,1031,
2026-04-02T12:02:40Z,memlabapp-4,200,839,
2026-04-02T12:02:49Z,memlabapp-1,200,1096,
2026-04-02T12:02:50Z,memlabapp-2,200,930,
2026-04-02T12:02:51Z,memlabapp-3,200,997,
2026-04-02T12:02:52Z,memlabapp-4,200,888,
2026-04-02T12:02:58Z,memlabapp-1,200,-1636,
2026-04-02T12:02:59Z,memlabapp-2,200,851,
2026-04-02T12:03:00Z,memlabapp-3,200,1000,
2026-04-02T12:03:01Z,memlabapp-4,200,798,
2026-04-02T12:03:10Z,memlabapp-1,200,895,
2026-04-02T12:03:11Z,memlabapp-2,200,1040,
2026-04-02T12:03:12Z,memlabapp-3,200,877,
2026-04-02T12:03:12Z,memlabapp-4,200,908,
2026-04-02T12:03:22Z,memlabapp-1,200,1072,
2026-04-02T12:03:23Z,memlabapp-2,200,1039,
2026-04-02T12:03:24Z,memlabapp-3,200,931,
2026-04-02T12:03:24Z,memlabapp-4,200,885,
2026-04-02T12:03:31Z,memlabapp-1,200,967,
2026-04-02T12:03:32Z,memlabapp-2,200,925,
2026-04-02T12:03:33Z,memlabapp-3,200,905,
2026-04-02T12:03:34Z,memlabapp-4,200,1119,
2026-04-02T12:03:43Z,memlabapp-1,200,987,
2026-04-02T12:03:44Z,memlabapp-2,200,1058,
2026-04-02T12:03:45Z,memlabapp-3,200,1071,
2026-04-02T12:03:46Z,memlabapp-4,200,965,
2026-04-02T12:03:55Z,memlabapp-1,200,829,
2026-04-02T12:03:56Z,memlabapp-2,200,984,
2026-04-02T12:03:57Z,memlabapp-3,200,1004,
2026-04-02T12:03:58Z,memlabapp-4,200,830,
