ts,app,status,elapsed_ms,error
2026-04-02T14:30:36Z,memlabapp-1,200,1040,
2026-04-02T14:30:37Z,memlabapp-2,200,977,
2026-04-02T14:30:38Z,memlabapp-3,200,998,
2026-04-02T14:30:39Z,memlabapp-4,200,1049,
2026-04-02T14:30:48Z,memlabapp-1,200,926,
2026-04-02T14:30:49Z,memlabapp-2,200,932,
2026-04-02T14:30:50Z,memlabapp-3,200,1064,
2026-04-02T14:30:51Z,memlabapp-4,200,1033,
2026-04-02T14:31:00Z,memlabapp-1,200,936,
2026-04-02T14:31:01Z,memlabapp-2,200,1010,
2026-04-02T14:30:59Z,memlabapp-3,200,-1940,
2026-04-02T14:31:00Z,memlabapp-4,200,1048,
2026-04-02T14:31:09Z,memlabapp-1,200,1128,
2026-04-02T14:31:10Z,memlabapp-2,200,977,
2026-04-02T14:31:11Z,memlabapp-3,200,1058,
2026-04-02T14:31:12Z,memlabapp-4,200,988,
2026-04-02T14:31:21Z,memlabapp-1,200,1139,
2026-04-02T14:31:22Z,memlabapp-2,200,1060,
2026-04-02T14:31:23Z,memlabapp-3,200,1032,
2026-04-02T14:31:24Z,memlabapp-4,200,1076,
2026-04-02T14:31:30Z,memlabapp-1,200,941,
2026-04-02T14:31:31Z,memlabapp-2,200,1105,
2026-04-02T14:31:32Z,memlabapp-3,200,858,
2026-04-02T14:31:33Z,memlabapp-4,200,921,
2026-04-02T14:31:42Z,memlabapp-1,200,1065,
2026-04-02T14:31:43Z,memlabapp-2,200,835,
2026-04-02T14:31:44Z,memlabapp-3,200,1106,
2026-04-02T14:31:45Z,memlabapp-4,200,1055,
2026-04-02T14:31:54Z,memlabapp-1,200,928,
2026-04-02T14:31:55Z,memlabapp-2,200,1066,
2026-04-02T14:31:56Z,memlabapp-3,200,956,
2026-04-02T14:31:57Z,memlabapp-4,200,1062,
2026-04-02T14:32:03Z,memlabapp-1,200,1004,
2026-04-02T14:32:05Z,memlabapp-2,200,1253,
2026-04-02T14:32:06Z,memlabapp-3,200,1189,
2026-04-02T14:32:07Z,memlabapp-4,200,941,
2026-04-02T14:32:16Z,memlabapp-1,200,1046,
2026-04-02T14:32:17Z,memlabapp-2,200,1042,
2026-04-02T14:32:18Z,memlabapp-3,200,987,
2026-04-02T14:32:19Z,memlabapp-4,200,955,
2026-04-02T14:32:28Z,memlabapp-1,200,994,
2026-04-02T14:32:29Z,memlabapp-2,200,985,
2026-04-02T14:32:27Z,memlabapp-3,200,-1918,
2026-04-02T14:32:28Z,memlabapp-4,200,1150,
2026-04-02T14:32:37Z,memlabapp-1,200,962,
2026-04-02T14:32:38Z,memlabapp-2,200,1003,
2026-04-02T14:32:39Z,memlabapp-3,200,1099,
2026-04-02T14:32:40Z,memlabapp-4,200,950,
2026-04-02T14:32:49Z,memlabapp-1,200,1041,
2026-04-02T14:32:50Z,memlabapp-2,200,1092,
2026-04-02T14:32:51Z,memlabapp-3,200,1106,
2026-04-02T14:32:52Z,memlabapp-4,200,1043,
2026-04-02T14:32:59Z,memlabapp-1,200,1023,
2026-04-02T14:33:00Z,memlabapp-2,200,1140,
2026-04-02T14:33:01Z,memlabapp-3,200,824,
2026-04-02T14:33:02Z,memlabapp-4,200,1148,
2026-04-02T14:33:11Z,memlabapp-1,200,1105,
2026-04-02T14:33:12Z,memlabapp-2,200,981,
2026-04-02T14:33:13Z,memlabapp-3,200,1036,
2026-04-02T14:33:14Z,memlabapp-4,200,1000,
2026-04-02T14:33:23Z,memlabapp-1,200,1020,
2026-04-02T14:33:24Z,memlabapp-2,200,1042,
2026-04-02T14:33:25Z,memlabapp-3,200,979,
2026-04-02T14:33:26Z,memlabapp-4,200,1028,
2026-04-02T14:33:32Z,memlabapp-1,200,954,
2026-04-02T14:33:33Z,memlabapp-2,200,1000,
2026-04-02T14:33:34Z,memlabapp-3,200,1079,
2026-04-02T14:33:35Z,memlabapp-4,200,983,
2026-04-02T14:33:44Z,memlabapp-1,200,1067,
2026-04-02T14:33:45Z,memlabapp-2,200,1073,
2026-04-02T14:33:46Z,memlabapp-3,200,1100,
2026-04-02T14:33:47Z,memlabapp-4,200,917,
2026-04-02T14:33:56Z,memlabapp-1,200,1065,
2026-04-02T14:33:57Z,memlabapp-2,200,1096,
2026-04-02T14:33:56Z,memlabapp-3,200,-1769,
2026-04-02T14:33:57Z,memlabapp-4,200,944,
2026-04-02T14:34:06Z,memlabapp-1,200,1080,
2026-04-02T14:34:07Z,memlabapp-2,200,979,
2026-04-02T14:34:08Z,memlabapp-3,200,1046,
2026-04-02T14:34:09Z,memlabapp-4,200,1169,
2026-04-02T14:34:18Z,memlabapp-1,200,963,
2026-04-02T14:34:19Z,memlabapp-2,200,1063,
